S96-A37,NTC,NTC,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A38,NTC,NTC,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A39,NTC,NTC,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A40,NTC,NTC,1,tetG_F,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A41,NTC,NTC,1,tetG_F,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A42,NTC,NTC,1,tetG_F,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A43,NTC,NTC,1,intI1F165_clinical,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A44,NTC,NTC,1,intI1F165_clinical,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A45,NTC,NTC,1,intI1F165_clinical,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A46,NTC,NTC,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A47,NTC,NTC,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A48,NTC,NTC,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A54,NTC,NTC,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A53,NTC,NTC,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A52,NTC,NTC,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A51,NTC,NTC,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A50,NTC,NTC,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A49,NTC,NTC,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A60,NTC,NTC,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A59,NTC,NTC,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A58,NTC,NTC,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A57,NTC,NTC,1,lnuA,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A56,NTC,NTC,1,lnuA,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A55,NTC,NTC,1,lnuA,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A66,NTC,NTC,1,tetL,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A65,NTC,NTC,1,tetL,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A64,NTC,NTC,1,tetL,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A63,NTC,NTC,1,aphA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A62,NTC,NTC,1,aphA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A61,NTC,NTC,1,aphA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A72,NTC,NTC,1,tnpA5,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A71,NTC,NTC,1,tnpA5,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A70,NTC,NTC,1,tnpA5,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A69,NTC,NTC,1,IS1247,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A68,NTC,NTC,1,IS1247,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A67,NTC,NTC,1,IS1247,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A78,NTC,NTC,1,tetM,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A77,NTC,NTC,1,tetM,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A76,NTC,NTC,1,tetM,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A75,NTC,NTC,1,cadC,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A74,NTC,NTC,1,cadC,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A73,NTC,NTC,1,cadC,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A84,NTC,NTC,1,tnpA6,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A83,NTC,NTC,1,tnpA6,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A82,NTC,NTC,1,tnpA6,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A81,NTC,NTC,1,IS6100,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A80,NTC,NTC,1,IS6100,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A79,NTC,NTC,1,IS6100,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A90,NTC,NTC,1,tetT,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A89,NTC,NTC,1,tetT,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A88,NTC,NTC,1,tetT,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A87,NTC,NTC,1,cmr,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A86,NTC,NTC,1,cmr,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A85,NTC,NTC,1,cmr,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A96,NTC,NTC,1,tnpA7,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A95,NTC,NTC,1,tnpA7,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A94,NTC,NTC,1,tnpA7,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A93,NTC,NTC,1,strB,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A92,NTC,NTC,1,strB,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S96-A91,NTC,NTC,1,strB,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A01,B_6_T02_1,Unknown,1,16S_Eub_338_518,Test,14.1393371554629,0.000555894851762694,1,Pass,0.00718650877715885,88.293655535575,999,1
S06-A02,B_6_T02_1,Unknown,1,16S_Eub_338_518,Test,13.7990505442083,0.000756383422906608,1,Pass,0.00718650877715885,87.9705784859829,999,1
S06-A03,B_6_T02_1,Unknown,1,16S_Eub_338_518,Test,13.8255424859076,0.000738464067410137,1,Pass,0.00718650877715885,88.119905242423,999,1
S06-A04,B_6_T02_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A05,B_6_T02_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A06,B_6_T02_1,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A07,B_6_T02_1,Unknown,1,erm(36),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A08,B_6_T02_1,Unknown,1,erm(36),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A09,B_6_T02_1,Unknown,1,erm(36),Test,26.7592742395904,-1,1,Pass,0.00718650877715885,81.9476154712517,999,1
S06-A10,B_6_T02_1,Unknown,1,tetW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A11,B_6_T02_1,Unknown,1,tetW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A12,B_6_T02_1,Unknown,1,tetW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A13,B_6_T02_1,Unknown,1,aac3-Via,Test,24.6393704988532,-1,1,Pass,0.00718650877715885,90.8331512233903,999,1
S06-A14,B_6_T02_1,Unknown,1,aac3-Via,Test,25.5258282421789,-1,1,Pass,0.00718650877715885,89.3425744101046,999,1
S06-A15,B_6_T02_1,Unknown,1,aac3-Via,Test,27.4540307012033,-1,0.929112864991419,Pass,0.00718650877715885,89.9855329650882,999,1
S06-A16,B_6_T02_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A17,B_6_T02_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A18,B_6_T02_1,Unknown,1,sul2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A19,B_6_T02_1,Unknown,1,erm(C),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A20,B_6_T02_1,Unknown,1,erm(C),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A21,B_6_T02_1,Unknown,1,erm(C),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A22,B_6_T02_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A23,B_6_T02_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A24,B_6_T02_1,Unknown,1,tetX,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A25,B_6_T02_1,Unknown,1,aadA17,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A26,B_6_T02_1,Unknown,1,aadA17,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A27,B_6_T02_1,Unknown,1,aadA17,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A28,B_6_T02_1,Unknown,1,tetbP,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A29,B_6_T02_1,Unknown,1,tetbP,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A30,B_6_T02_1,Unknown,1,tetbP,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A31,B_6_T02_1,Unknown,1,int1-a-marko,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A32,B_6_T02_1,Unknown,1,int1-a-marko,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A33,B_6_T02_1,Unknown,1,int1-a-marko,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A34,B_6_T02_1,Unknown,1,tnpA1,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A35,B_6_T02_1,Unknown,1,tnpA1,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A36,B_6_T02_1,Unknown,1,tnpA1,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A37,B_6_T02_1,Unknown,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A38,B_6_T02_1,Unknown,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A39,B_6_T02_1,Unknown,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A40,B_6_T02_1,Unknown,1,tetG_F,Test,26.797215109731,-1,1,Pass,0.00718650877715885,89.7443091689388,999,1
S06-A41,B_6_T02_1,Unknown,1,tetG_F,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A42,B_6_T02_1,Unknown,1,tetG_F,Test,22.2316440171305,-1,1,Pass,0.00718650877715885,88.8836689430264,999,1
S06-A43,B_6_T02_1,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A44,B_6_T02_1,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A45,B_6_T02_1,Unknown,1,intI1F165_clinical,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A46,B_6_T02_1,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A47,B_6_T02_1,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A48,B_6_T02_1,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A54,B_6_T02_1,Unknown,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A53,B_6_T02_1,Unknown,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A52,B_6_T02_1,Unknown,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A51,B_6_T02_1,Unknown,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A50,B_6_T02_1,Unknown,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A49,B_6_T02_1,Unknown,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A60,B_6_T02_1,Unknown,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A59,B_6_T02_1,Unknown,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A58,B_6_T02_1,Unknown,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A57,B_6_T02_1,Unknown,1,lnuA,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A56,B_6_T02_1,Unknown,1,lnuA,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A55,B_6_T02_1,Unknown,1,lnuA,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A66,B_6_T02_1,Unknown,1,tetL,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A65,B_6_T02_1,Unknown,1,tetL,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A64,B_6_T02_1,Unknown,1,tetL,Test,23.1494645149574,-1,1,Pass,0.00718650877715885,81.4544354458043,999,1
S06-A63,B_6_T02_1,Unknown,1,aphA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A62,B_6_T02_1,Unknown,1,aphA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A61,B_6_T02_1,Unknown,1,aphA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A72,B_6_T02_1,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A71,B_6_T02_1,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A70,B_6_T02_1,Unknown,1,tnpA5,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A69,B_6_T02_1,Unknown,1,IS1247,Test,28.1323611061399,-1,0,Flag,0.00718650877715885,88.7794221461111,999,1
S06-A68,B_6_T02_1,Unknown,1,IS1247,Test,28.5120038548281,-1,0,Flag,0.00718650877715885,89.9020575215666,999,1
S06-A67,B_6_T02_1,Unknown,1,IS1247,Test,25.8301588965759,-1,1,Pass,0.00718650877715885,88.1016904524988,999,1
S06-A78,B_6_T02_1,Unknown,1,tetM,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A77,B_6_T02_1,Unknown,1,tetM,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A76,B_6_T02_1,Unknown,1,tetM,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A75,B_6_T02_1,Unknown,1,cadC,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A74,B_6_T02_1,Unknown,1,cadC,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A73,B_6_T02_1,Unknown,1,cadC,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A84,B_6_T02_1,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A83,B_6_T02_1,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A82,B_6_T02_1,Unknown,1,tnpA6,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A81,B_6_T02_1,Unknown,1,IS6100,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A80,B_6_T02_1,Unknown,1,IS6100,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A79,B_6_T02_1,Unknown,1,IS6100,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A90,B_6_T02_1,Unknown,1,tetT,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A89,B_6_T02_1,Unknown,1,tetT,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A88,B_6_T02_1,Unknown,1,tetT,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A87,B_6_T02_1,Unknown,1,cmr,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A86,B_6_T02_1,Unknown,1,cmr,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A85,B_6_T02_1,Unknown,1,cmr,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A96,B_6_T02_1,Unknown,1,tnpA7,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A95,B_6_T02_1,Unknown,1,tnpA7,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A94,B_6_T02_1,Unknown,1,tnpA7,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A93,B_6_T02_1,Unknown,1,strB,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A92,B_6_T02_1,Unknown,1,strB,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S06-A91,B_6_T02_1,Unknown,1,strB,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A01,C_6_T02_2,Unknown,1,16S_Eub_338_518,Test,14.0360197388854,0.00061038165264732,1,Pass,0.00718650877715885,88.6129107134213,999,1
S95-A02,C_6_T02_2,Unknown,1,16S_Eub_338_518,Test,14.0884542104885,0.000582092693889133,1,Pass,0.00718650877715885,88.7325180267999,999,1
S95-A03,C_6_T02_2,Unknown,1,16S_Eub_338_518,Test,13.8592601176384,0.000716269869919825,1,Pass,0.00718650877715885,88.576704541012,999,1
S95-A04,C_6_T02_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A05,C_6_T02_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A06,C_6_T02_2,Unknown,1,sul1 NEW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A07,C_6_T02_2,Unknown,1,erm(36),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A08,C_6_T02_2,Unknown,1,erm(36),Test,23.7175854871229,-1,1,Pass,0.00718650877715885,88.3473757617805,999,1
S95-A09,C_6_T02_2,Unknown,1,erm(36),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A10,C_6_T02_2,Unknown,1,tetW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A11,C_6_T02_2,Unknown,1,tetW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A12,C_6_T02_2,Unknown,1,tetW,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A13,C_6_T02_2,Unknown,1,aac3-Via,Test,23.5372704161897,-1,1,Pass,0.00718650877715885,89.824443310337,999,1
S95-A14,C_6_T02_2,Unknown,1,aac3-Via,Test,24.9831015468602,-1,1,Pass,0.00718650877715885,89.3406014036243,999,1
S95-A15,C_6_T02_2,Unknown,1,aac3-Via,Test,24.1986814539155,-1,1,Pass,0.00718650877715885,87.190681616246,999,1
S95-A16,C_6_T02_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A17,C_6_T02_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A18,C_6_T02_2,Unknown,1,sul2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A19,C_6_T02_2,Unknown,1,erm(C),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A20,C_6_T02_2,Unknown,1,erm(C),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A21,C_6_T02_2,Unknown,1,erm(C),Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A22,C_6_T02_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A23,C_6_T02_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A24,C_6_T02_2,Unknown,1,tetX,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A25,C_6_T02_2,Unknown,1,aadA17,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A26,C_6_T02_2,Unknown,1,aadA17,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A27,C_6_T02_2,Unknown,1,aadA17,Test,24.1500596991814,-1,1,Pass,0.00718650877715885,88.7980472522215,999,1
S95-A28,C_6_T02_2,Unknown,1,tetbP,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A29,C_6_T02_2,Unknown,1,tetbP,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A30,C_6_T02_2,Unknown,1,tetbP,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A31,C_6_T02_2,Unknown,1,int1-a-marko,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A32,C_6_T02_2,Unknown,1,int1-a-marko,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A33,C_6_T02_2,Unknown,1,int1-a-marko,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A34,C_6_T02_2,Unknown,1,tnpA1,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A35,C_6_T02_2,Unknown,1,tnpA1,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A36,C_6_T02_2,Unknown,1,tnpA1,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A37,C_6_T02_2,Unknown,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A38,C_6_T02_2,Unknown,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A39,C_6_T02_2,Unknown,1,aadA9,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A40,C_6_T02_2,Unknown,1,tetG_F,Test,25.1554310839574,-1,1,Pass,0.00718650877715885,85.8408691015325,999,1
S95-A41,C_6_T02_2,Unknown,1,tetG_F,Test,24.1727257309898,-1,1,Pass,0.00718650877715885,86.9452720947553,999,1
S95-A42,C_6_T02_2,Unknown,1,tetG_F,Test,21.0984240176545,-1,1,Pass,0.00718650877715885,88.5641847158817,999,1
S95-A43,C_6_T02_2,Unknown,1,intI1F165_clinical,Test,25.3886717367754,-1,1,Pass,0.00718650877715885,85.8399059571619,999,1
S95-A44,C_6_T02_2,Unknown,1,intI1F165_clinical,Test,27.8722508051776,-1,0,Flag,0.00718650877715885,999,999,0
S95-A45,C_6_T02_2,Unknown,1,intI1F165_clinical,Test,24.5835834137224,-1,1,Pass,0.00718650877715885,89.066581716945,999,1
S95-A46,C_6_T02_2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A47,C_6_T02_2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A48,C_6_T02_2,Unknown,1,tnpA2,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A54,C_6_T02_2,Unknown,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A53,C_6_T02_2,Unknown,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A52,C_6_T02_2,Unknown,1,tetH,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A51,C_6_T02_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A50,C_6_T02_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A49,C_6_T02_2,Unknown,1,aadD,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A60,C_6_T02_2,Unknown,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A59,C_6_T02_2,Unknown,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A58,C_6_T02_2,Unknown,1,tnpA3,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A57,C_6_T02_2,Unknown,1,lnuA,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
S95-A56,C_6_T02_2,Unknown,1,lnuA,Test,999,-1,0,Flag,0.00718650877715885,999,999,0
